,crop_path,painting_name,no_of_descriptors,no_of_matches,dist_median,dist_mean,dist_std,no_of_outliers,no_of_inliers,homography_norm,homography_det,directory,origin_painting,class,inliers_ratio,matches_ratio,inliers_to_descriptors_ratio,classification,set
29593,.\objects\reproductions\TheDutchProverbs\crops\person\TheDutchProverbs_rep_114.jpg,TheLandOfCockaigne,40,1.0,,,,,0.0,,,reproductions,TheDutchProverbs,false,0.0,0.025,0.0,0,train
52163,.\objects\reproductions\ThePeasantWedding\crops\person\ThePeasantWedding_rep_023.jpg,MadMeg,1036,44.0,202.9062957763672,196.19995307922363,51.90560342993226,38.0,6.0,1064.0330489122596,-0.6060932067409229,reproductions,ThePeasantWedding,false,0.13636363636363635,0.04247104247104247,0.005791505791505791,0,train
20616,.\objects\reproductions\MassacreOfTheInnocents\crops\person\MassacreOfTheInnocents_rep_232.jpg,TheLandOfCockaigne,260,5.0,,,,,0.0,,,reproductions,MassacreOfTheInnocents,false,0.0,0.019230769230769232,0.0,0,train
24315,.\objects\reproductions\MassacreOfTheInnocents\crops\person\MassacreOfTheInnocents_rep_717.jpg,TheProcessionToCalvary,51,3.0,,,,,0.0,,,reproductions,MassacreOfTheInnocents,false,0.0,0.058823529411764705,0.0,0,train
72095,.\objects\reproductions\TheWineOfSaintMartinsDay\crops\person\TheWineOfSaintMartinDay_rep_021.jpg,TheTriumphOfTheDeath,31,2.0,,,,,0.0,,,reproductions,TheWineOfSaintMartinsDay,false,0.0,0.06451612903225806,0.0,0,train
30569,.\objects\reproductions\TheDutchProverbs\crops\person\TheDutchProverbs_rep_170.jpg,TheFightBetweenCarnivalAndLent,108,1.0,,,,,0.0,,,reproductions,TheDutchProverbs,false,0.0,0.009259259259259259,0.0,0,train
70002,.\objects\reproductions\TheWeddingDance\crops\person\TheWeddingDance_rep_020.jpg,ChildrensGames,66,3.0,,,,,0.0,,,reproductions,TheWeddingDance,false,0.0,0.045454545454545456,0.0,0,train
44931,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_755.jpg,MadMeg,22,1.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.045454545454545456,0.0,0,train
15359,.\objects\reproductions\ChildrensGames\crops\person\ChildrensGames_rep_215.jpg,TheWineOfSaintMartinsDay,107,2.0,,,,,0.0,,,reproductions,ChildrensGames,false,0.0,0.018691588785046728,0.0,0,train
63957,.\objects\reproductions\TheSermonOfSaintJohnTheBaptist\crops\person\TheSermonOfTheSaintJohnTheBaptist_rep_014.jpg,TheAdorationOfTheKings,180,6.0,,,,,0.0,,,reproductions,TheSermonOfSaintJohnTheBaptist,false,0.0,0.03333333333333333,0.0,0,train
9534,.\objects\paintings\TheProcessionToCalvary\crops\person\TheProcessionToCalvary97.jpg,TheWeddingDance,284,4.0,,,,,0.0,,,paintings,TheProcessionToCalvary,false,0.0,0.014084507042253521,0.0,0,train
70830,.\objects\reproductions\TheWeddingDance\crops\person\TheWeddingDance_rep_19.jpg,TheSermonOfSaintJohnTheBaptist,802,15.0,232.77456665039065,213.74514567057287,48.14642963394056,11.0,4.0,1195.2747854242511,-1.4527007151732154,reproductions,TheWeddingDance,false,0.26666666666666666,0.018703241895261846,0.004987531172069825,0,train
14702,.\objects\reproductions\ChildrensGames\crops\person\ChildrensGames_rep_178.jpg,TheWeddingDance,708,25.0,188.8835601806641,193.3778286743164,68.89394194842937,21.0,4.0,1264.8974679351286,-0.0076306736806466,reproductions,ChildrensGames,false,0.16,0.03531073446327684,0.005649717514124294,0,train
54990,.\objects\reproductions\ThePeasantWedding\crops\person\ThePeasantWedding_rep_432.jpg,TheSermonOfSaintJohnTheBaptist,1127,22.0,218.95746612548828,203.79851427945223,43.67423050991066,18.0,4.0,3010.937227575876,-0.1565404654641281,reproductions,ThePeasantWedding,false,0.18181818181818182,0.019520851818988466,0.00354924578527063,0,train
25116,.\objects\reproductions\MassacreOfTheInnocents\crops\person\MassacreOfTheInnocents_rep_824.jpg,TheSermonOfSaintJohnTheBaptist,128,2.0,,,,,0.0,,,reproductions,MassacreOfTheInnocents,false,0.0,0.015625,0.0,0,train
12579,.\objects\reproductions\ChildrensGames\crops\person\ChildrensGames_rep_052.jpg,TheAdorationOfTheKings,56,0.0,,,,,0.0,,,reproductions,ChildrensGames,false,0.0,0.0,0.0,0,train
2875,.\objects\paintings\TheAdorationOfTheKings\crops\person\TheAdorationOfTheKings7.jpg,TheProcessionToCalvary,79,1.0,,,,,0.0,,,paintings,TheAdorationOfTheKings,false,0.0,0.012658227848101266,0.0,0,train
66488,.\objects\reproductions\TheSermonOfSaintJohnTheBaptist\crops\person\TheSermonOfTheSaintJohnTheBaptist_rep_413.jpg,TheFallofTheRebelAngels,37,2.0,,,,,0.0,,,reproductions,TheSermonOfSaintJohnTheBaptist,false,0.0,0.05405405405405406,0.0,0,train
68561,.\objects\reproductions\TheTriumphOfTheDeath\crops\person\TheTriumphOfDeath_rep_136.jpg,TheWineOfSaintMartinsDay,258,6.0,,,,,0.0,,,reproductions,TheTriumphOfTheDeath,false,0.0,0.023255813953488372,0.0,0,train
58036,.\objects\reproductions\TheProcessionToCalvary\crops\person\TheProcessionToCalvary_rep_111.jpg,MassacreOfTheInnocents,270,6.0,,,,,0.0,,,reproductions,TheProcessionToCalvary,false,0.0,0.022222222222222223,0.0,0,train
63427,.\objects\reproductions\TheProcessionToCalvary\crops\person\TheProcessionToCalvary_rep_470.jpg,MadMeg,262,6.0,,,,,0.0,,,reproductions,TheProcessionToCalvary,false,0.0,0.022900763358778626,0.0,0,train
33999,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_046.jpg,TheTriumphOfTheDeath,41,0.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.0,0.0,0,train
38060,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_16.jpg,ThePeasantWedding,499,11.0,225.94468688964844,218.09329223632807,32.6029659147004,7.0,4.0,2488.4493952709586,0.0369160020732269,reproductions,TheFightBetweenCarnivalAndLent,false,0.36363636363636365,0.022044088176352707,0.008016032064128256,0,train
27658,.\objects\reproductions\TheAdorationOfTheKings\crops\person\TheAdorationOfTheKings_rep_26.jpg,ThePeasantWedding,191,3.0,,,,,0.0,,,reproductions,TheAdorationOfTheKings,false,0.0,0.015706806282722512,0.0,0,train
36500,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_1076.jpg,MassacreOfTheInnocents,276,4.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.014492753623188406,0.0,0,train
45500,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_787.jpg,ThePeasantWedding,94,2.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.02127659574468085,0.0,0,train
52989,.\objects\reproductions\ThePeasantWedding\crops\person\ThePeasantWedding_rep_133.jpg,TheProcessionToCalvary,53,1.0,,,,,0.0,,,reproductions,ThePeasantWedding,false,0.0,0.018867924528301886,0.0,0,train
73413,.\objects\reproductions\TheWineOfSaintMartinsDay\crops\person\TheWineOfSaintMartinDay_rep_142.jpg,MassacreOfTheInnocents,189,12.0,219.03905487060547,210.40765508015951,39.25921491718464,8.0,4.0,1161.4199501928967,0.001238076024185,reproductions,TheWineOfSaintMartinsDay,false,0.3333333333333333,0.06349206349206349,0.021164021164021163,0,train
43366,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_663.jpg,TheCornHarvest,80,1.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.0125,0.0,0,train
15452,.\objects\reproductions\ChildrensGames\crops\person\ChildrensGames_rep_220.jpg,TheSermonOfSaintJohnTheBaptist,140,6.0,,,,,0.0,,,reproductions,ChildrensGames,false,0.0,0.04285714285714286,0.0,0,train
8292,.\objects\paintings\TheProcessionToCalvary\crops\person\TheProcessionToCalvary27.jpg,TheCornHarvest,303,6.0,,,,,0.0,,,paintings,TheProcessionToCalvary,false,0.0,0.019801980198019802,0.0,0,train
40963,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_42.jpg,MadMeg,321,12.0,221.70471954345703,212.76567268371585,48.68797190199732,8.0,4.0,1146.0804906186988,-10.769022245726374,reproductions,TheFightBetweenCarnivalAndLent,false,0.3333333333333333,0.037383177570093455,0.012461059190031152,0,train
24276,.\objects\reproductions\MassacreOfTheInnocents\crops\person\MassacreOfTheInnocents_rep_715.jpg,TheCornHarvest,123,7.0,,,,,0.0,,,reproductions,MassacreOfTheInnocents,false,0.0,0.056910569105691054,0.0,0,train
47450,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_872.jpg,TheLandOfCockaigne,112,1.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.008928571428571428,0.0,0,train
56980,.\objects\reproductions\ThePeasantWedding\crops\person\ThePeasantWedding_rep_76.jpg,MassacreOfTheInnocents,387,20.0,201.4093170166016,210.5585117340088,49.569276412438505,15.0,5.0,1011.9970545796384,-0.2302247871225223,reproductions,ThePeasantWedding,false,0.25,0.05167958656330749,0.012919896640826873,0,train
52834,.\objects\reproductions\ThePeasantWedding\crops\person\ThePeasantWedding_rep_125.jpg,ChildrensGames,91,2.0,,,,,0.0,,,reproductions,ThePeasantWedding,false,0.0,0.02197802197802198,0.0,0,train
9932,.\objects\paintings\TheTriumphOfTheDeath\crops\person\TheTriumphOfTheDeath10.jpg,TheSermonOfSaintJohnTheBaptist,5021,112.0,206.7734375,200.5389745576041,45.26542642402016,107.0,5.0,2187.147567281155,1.5515020999936238,paintings,TheTriumphOfTheDeath,false,0.044642857142857144,0.022306313483369845,0.0009958175662218682,0,train
7141,.\objects\paintings\ThePeasantWedding\crops\person\ThePeasantWedding13.jpg,TheDutchProverbs,291,7.0,,,,,0.0,,,paintings,ThePeasantWedding,false,0.0,0.024054982817869417,0.0,0,train
28807,.\objects\reproductions\TheDutchProverbs\crops\person\TheDutchProverbs_rep_024.jpg,TheFallofTheRebelAngels,126,4.0,,,,,0.0,,,reproductions,TheDutchProverbs,false,0.0,0.031746031746031744,0.0,0,train
39002,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_223.jpg,TheLandOfCockaigne,10,0.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.0,0.0,0,train
53815,.\objects\reproductions\ThePeasantWedding\crops\person\ThePeasantWedding_rep_224.jpg,TheDutchProverbs,50,1.0,,,,,0.0,,,reproductions,ThePeasantWedding,false,0.0,0.02,0.0,0,train
26636,.\objects\reproductions\TheAdorationOfTheKings\crops\person\TheAdorationOfTheKings_rep_131.jpg,TheSermonOfSaintJohnTheBaptist,168,2.0,,,,,0.0,,,reproductions,TheAdorationOfTheKings,false,0.0,0.011904761904761904,0.0,0,train
16250,.\objects\reproductions\ChildrensGames\crops\person\ChildrensGames_rep_266.jpg,ThePeasantWedding,404,7.0,,,,,0.0,,,reproductions,ChildrensGames,false,0.0,0.017326732673267328,0.0,0,train
1092,.\objects\paintings\ChildrensGames\crops\person\ChildrensGames60.jpg,TheCornHarvest,107,6.0,,,,,0.0,,,paintings,ChildrensGames,false,0.0,0.056074766355140186,0.0,0,train
22641,.\objects\reproductions\MassacreOfTheInnocents\crops\person\MassacreOfTheInnocents_rep_517.jpg,MadMeg,78,1.0,,,,,0.0,,,reproductions,MassacreOfTheInnocents,false,0.0,0.01282051282051282,0.0,0,train
54405,.\objects\reproductions\ThePeasantWedding\crops\person\ThePeasantWedding_rep_325.jpg,TheAdorationOfTheKings,475,20.0,178.0948944091797,182.0819404602051,51.89524943538062,16.0,4.0,507.8490004109881,0.0189190220702049,reproductions,ThePeasantWedding,false,0.2,0.042105263157894736,0.008421052631578947,0,train
19544,.\objects\reproductions\MassacreOfTheInnocents\crops\person\MassacreOfTheInnocents_rep_129.jpg,TheLandOfCockaigne,348,14.0,217.07054138183597,210.4700268336705,39.45898782561208,10.0,4.0,1193.7720473686627,-1.0297339818715308,reproductions,MassacreOfTheInnocents,false,0.2857142857142857,0.040229885057471264,0.011494252873563218,0,train
53075,.\objects\reproductions\ThePeasantWedding\crops\person\ThePeasantWedding_rep_139.jpg,MadMeg,54,2.0,,,,,0.0,,,reproductions,ThePeasantWedding,false,0.0,0.037037037037037035,0.0,0,train
46077,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_8119.jpg,TheProcessionToCalvary,175,2.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.011428571428571429,0.0,0,train
45556,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_790.jpg,MassacreOfTheInnocents,36,0.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.0,0.0,0,train
60512,.\objects\reproductions\TheProcessionToCalvary\crops\person\TheProcessionToCalvary_rep_256.jpg,TheWeddingDance,66,2.0,,,,,0.0,,,reproductions,TheProcessionToCalvary,false,0.0,0.030303030303030304,0.0,0,train
51768,.\objects\reproductions\ThePeasantDance\crops\person\ThePeasantDance_rep_345.jpg,TheFallofTheRebelAngels,369,13.0,202.87681579589844,196.3452664888822,56.12209930992845,9.0,4.0,11580.973810019628,54271.50936352352,reproductions,ThePeasantDance,false,0.3076923076923077,0.03523035230352303,0.01084010840108401,0,train
55191,.\objects\reproductions\ThePeasantWedding\crops\person\ThePeasantWedding_rep_511.jpg,TheDutchProverbs,204,6.0,,,,,0.0,,,reproductions,ThePeasantWedding,false,0.0,0.029411764705882353,0.0,0,train
76030,.\objects\reproductions\TheWineOfSaintMartinsDay\crops\person\TheWineOfSaintMartinDay_rep_414.jpg,ThePeasantWedding,9,0.0,,,,,0.0,,,reproductions,TheWineOfSaintMartinsDay,false,0.0,0.0,0.0,0,train
14473,.\objects\reproductions\ChildrensGames\crops\person\ChildrensGames_rep_165.jpg,ThePeasantDance,1651,50.0,211.42843627929688,211.54611434936524,41.91732402838193,43.0,7.0,3350.712708219726,-3.23856321866602,reproductions,ChildrensGames,false,0.14,0.03028467595396729,0.004239854633555421,0,train
65980,.\objects\reproductions\TheSermonOfSaintJohnTheBaptist\crops\person\TheSermonOfTheSaintJohnTheBaptist_rep_249.jpg,ThePeasantWedding,232,7.0,,,,,0.0,,,reproductions,TheSermonOfSaintJohnTheBaptist,false,0.0,0.03017241379310345,0.0,0,train
59057,.\objects\reproductions\TheProcessionToCalvary\crops\person\TheProcessionToCalvary_rep_169.jpg,TheWineOfSaintMartinsDay,219,5.0,,,,,0.0,,,reproductions,TheProcessionToCalvary,false,0.0,0.0228310502283105,0.0,0,train
59673,.\objects\reproductions\TheProcessionToCalvary\crops\person\TheProcessionToCalvary_rep_2120.jpg,TheFightBetweenCarnivalAndLent,242,5.0,,,,,0.0,,,reproductions,TheProcessionToCalvary,false,0.0,0.02066115702479339,0.0,0,train
29731,.\objects\reproductions\TheDutchProverbs\crops\person\TheDutchProverbs_rep_122.jpg,MassacreOfTheInnocents,28,0.0,,,,,0.0,,,reproductions,TheDutchProverbs,false,0.0,0.0,0.0,0,train
55962,.\objects\reproductions\ThePeasantWedding\crops\person\ThePeasantWedding_rep_62.jpg,TheLandOfCockaigne,44,1.0,,,,,0.0,,,reproductions,ThePeasantWedding,false,0.0,0.022727272727272728,0.0,0,train
37119,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_1110.jpg,TheTriumphOfTheDeath,929,14.0,199.17832946777344,188.44504274640764,47.67038158577922,10.0,4.0,2125.819733291896,-6.2714763586062485,reproductions,TheFightBetweenCarnivalAndLent,false,0.2857142857142857,0.015069967707212056,0.004305705059203444,0,train
49408,.\objects\reproductions\ThePeasantDance\crops\person\ThePeasantDance_rep_022.jpg,TheWeddingDance,60,1.0,,,,,0.0,,,reproductions,ThePeasantDance,false,0.0,0.016666666666666666,0.0,0,train
35750,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_1033.jpg,TheCornHarvest,538,10.0,220.70623016357425,209.30884704589843,46.19746821603266,6.0,4.0,2119.9790040480457,-0.0197259307503654,reproductions,TheFightBetweenCarnivalAndLent,false,0.4,0.01858736059479554,0.007434944237918215,0,train
46448,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_815.jpg,TheWeddingDance,55,1.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.01818181818181818,0.0,0,train
23877,.\objects\reproductions\MassacreOfTheInnocents\crops\person\MassacreOfTheInnocents_rep_636.jpg,TheDutchProverbs,280,13.0,156.27859497070312,153.4319293682392,41.73853036952617,9.0,4.0,8417.69482037298,-360.5954793128386,reproductions,MassacreOfTheInnocents,false,0.3076923076923077,0.04642857142857143,0.014285714285714285,0,train
48160,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_922.jpg,TheWeddingDance,116,7.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.0603448275862069,0.0,0,train
37654,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_137.jpg,TheCornHarvest,208,3.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.014423076923076924,0.0,0,train
13414,.\objects\reproductions\ChildrensGames\crops\person\ChildrensGames_rep_1108.jpg,TheFallofTheRebelAngels,846,18.0,170.3125,186.41636488172745,53.60342709808104,13.0,5.0,2949.380465978089,2.8940866793866067,reproductions,ChildrensGames,false,0.2777777777777778,0.02127659574468085,0.00591016548463357,0,train
74958,.\objects\reproductions\TheWineOfSaintMartinsDay\crops\person\TheWineOfSaintMartinDay_rep_253.jpg,TheProcessionToCalvary,350,17.0,187.70455932617188,192.7876892089844,27.05596260142616,12.0,5.0,2284.543764894176,0.0782916577342442,reproductions,TheWineOfSaintMartinsDay,false,0.29411764705882354,0.04857142857142857,0.014285714285714285,0,train
12935,.\objects\reproductions\ChildrensGames\crops\person\ChildrensGames_rep_072.jpg,TheFightBetweenCarnivalAndLent,43,0.0,,,,,0.0,,,reproductions,ChildrensGames,false,0.0,0.0,0.0,0,train
19979,.\objects\reproductions\MassacreOfTheInnocents\crops\person\MassacreOfTheInnocents_rep_153.jpg,TheProcessionToCalvary,54,2.0,,,,,0.0,,,reproductions,MassacreOfTheInnocents,false,0.0,0.037037037037037035,0.0,0,train
54355,.\objects\reproductions\ThePeasantWedding\crops\person\ThePeasantWedding_rep_322.jpg,MadMeg,266,12.0,172.5403289794922,184.5405616760254,49.911073610929,8.0,4.0,973.1102497377068,0.1182927763631324,reproductions,ThePeasantWedding,false,0.3333333333333333,0.045112781954887216,0.015037593984962405,0,train
72371,.\objects\reproductions\TheWineOfSaintMartinsDay\crops\person\TheWineOfSaintMartinDay_rep_038.jpg,MadMeg,20,0.0,,,,,0.0,,,reproductions,TheWineOfSaintMartinsDay,false,0.0,0.0,0.0,0,train
63155,.\objects\reproductions\TheProcessionToCalvary\crops\person\TheProcessionToCalvary_rep_455.jpg,MadMeg,254,11.0,213.45726013183597,204.9130998091264,36.50012218844304,7.0,4.0,769.4252801786827,47.33927031297303,reproductions,TheProcessionToCalvary,false,0.36363636363636365,0.04330708661417323,0.015748031496062992,0,train
37732,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_141.jpg,MassacreOfTheInnocents,326,17.0,224.7576446533203,213.31918963264016,45.227323777861685,13.0,4.0,942.7994536693584,1.7053297128780451,reproductions,TheFightBetweenCarnivalAndLent,false,0.23529411764705882,0.05214723926380368,0.012269938650306749,0,train
3082,.\objects\paintings\TheCornHarvest\crops\person\TheCornHarvest19.jpg,ThePeasantWedding,360,11.0,249.0823211669922,243.02864213423297,42.73158267897749,7.0,4.0,1248.2053807039,-32.23200245424711,paintings,TheCornHarvest,false,0.36363636363636365,0.030555555555555555,0.011111111111111112,0,train
72019,.\objects\reproductions\TheWineOfSaintMartinsDay\crops\person\TheWineOfSaintMartinDay_rep_018.jpg,MadMeg,167,6.0,,,,,0.0,,,reproductions,TheWineOfSaintMartinsDay,false,0.0,0.03592814371257485,0.0,0,train
60640,.\objects\reproductions\TheProcessionToCalvary\crops\person\TheProcessionToCalvary_rep_263.jpg,TheWeddingDance,176,4.0,,,,,0.0,,,reproductions,TheProcessionToCalvary,false,0.0,0.022727272727272728,0.0,0,train
65175,.\objects\reproductions\TheSermonOfSaintJohnTheBaptist\crops\person\TheSermonOfTheSaintJohnTheBaptist_rep_139.jpg,TheDutchProverbs,383,7.0,,,,,0.0,,,reproductions,TheSermonOfSaintJohnTheBaptist,false,0.0,0.018276762402088774,0.0,0,train
29343,.\objects\reproductions\TheDutchProverbs\crops\person\TheDutchProverbs_rep_054.jpg,TheWeddingDance,97,5.0,,,,,0.0,,,reproductions,TheDutchProverbs,false,0.0,0.05154639175257732,0.0,0,train
39371,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_244.jpg,ThePeasantDance,89,5.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.056179775280898875,0.0,0,train
